Nom;Pob
  18163-Portugos ;409
  18164-Puebla de Don Fadrique ;2329
  18165-Pulianas ;5366
  18167-Purullena ;2399
  18168-Quentar ;974
  18170-Rubite ;392
  18171-Salar ;2712
  18173-Salobrena ;12429
  18174-Santa Cruz del Comercio ;549
  18175-Santa Fe ;15067
  18176-Soportujar ;296
  18177-Sorvilan ;552
  18901-Taha, La ;643
  18178-Torre-Cardela ;847
  18179-Torvizcon ;708
  18180-Trevelez ;786
  18181-Turon ;265
  18182-Ugijar ;2560
  18914-Valderrubio ;2111
  18907-Valle del Zalabi ;2229
  18902-Valle, El ;1013
  18183-Valor ;654
  18911-Vegas del Genil ;10423
  18184-Velez de Benaudalla ;2903
  18185-Ventas de Huelma ;661
  18149-Villa de Otura ;6783
  18908-Villamena ;1016
  18187-Villanueva de las Torres ;661
  18188-Villanueva Mesia ;2013
  18189-Viznar ;971
  18192-Zafarraya ;2040
  18913-Zagra ;899
  18193-Zubia, La ;18675
  18194-Zujar ;2777
  19001-Abanades ;63
  19002-Ablanque ;74
  19003-Adobes ;43
  19004-Alaminos ;73
  19005-Alarilla ;90
  19006-Albalate de Zorita ;997
  19007-Albares ;589
  19008-Albendiego ;43
  19009-Alcocer ;360
  19010-Alcolea de las Penas ;13
  19011-Alcolea del Pinar ;343
  19013-Alcoroches ;141
  19015-Aldeanueva de Guadalajara ;79
  19016-Algar de Mesa ;67
  19017-Algora ;77
  19018-Alhondiga ;184
  19019-Alique ;18
  19020-Almadrones ;59
  19021-Almoguera ;1401
  19022-Almonacid de Zorita ;760
  19023-Alocen ;168
  19024-Alovera ;12247
  19027-Alustante ;172
  19031-Angon ;15
  19032-Anguita ;205
  19033-Anquela del Ducado ;69
  19034-Anquela del Pedregal ;19
  19036-Aranzueque ;436
  19037-Arbancon ;157
  19038-Arbeteta ;29
  19039-Argecilla ;70
  19040-Armallones ;54
  19041-Armuna de Tajuna ;240
  19042-Arroyo de las Fraguas ;28
  19043-Atanzon ;81
  19044-Atienza ;458
  19045-Aunon ;163
  19046-Azuqueca de Henares ;34896
  19047-Baides ;73
  19048-Banos de Tajo ;17
  19049-Banuelos ;17
  19050-Barriopedro ;19
  19051-Berninches ;65
  19052-Bodera, La ;31
  19053-Brihuega ;2538
  19054-Budia ;231
  19055-Bujalaro ;67
  19057-Bustares ;80
  19058-Cabanillas del Campo ;9707
  19059-Campillo de Duenas ;85
  19060-Campillo de Ranas ;186
  19061-Campisabalos ;66
  19064-Canredondo ;88
  19065-Cantalojas ;166
  19066-Canizar ;71
  19067-Cardoso de la Sierra, El ;66
  19070-Casa de Uceda ;111
  19071-Casar, El ;11606
  19073-Casas de San Galindo ;24
  19074-Caspuenas ;97
  19075-Castejon de Henares ;69
  19076-Castellar de la Muela ;41
  19078-Castilforte ;57
  19079-Castilnuevo ;8
  19080-Cendejas de Enmedio ;86
  19081-Cendejas de la Torre ;30
  19082-Centenera ;106
  19103-Checa ;289
  19104-Chequilla ;21
  19106-Chillaron del Rey ;111
  19105-Chiloeches ;3291
  19086-Cifuentes ;1920
  19087-Cincovillas ;22
  19088-Ciruelas ;101
  19089-Ciruelos del Pinar ;28
  19090-Cobeta ;121
  19091-Cogollor ;29
  19092-Cogolludo ;600
  19095-Condemios de Abajo ;20
  19096-Condemios de Arriba ;128
  19097-Congostrina ;21
  19098-Copernal ;28
  19099-Corduente ;365
  19102-Cubillo de Uceda, El ;145
  19107-Driebes ;375
  19108-Duron ;129
  19109-Embid ;44
  19110-Escamilla ;71
  19111-Escariche ;187
  19112-Escopete ;62
  19113-Espinosa de Henares ;696
  19114-Esplegares ;40
  19115-Estables ;29
  19116-Estriegana ;21
  19117-Fontanar ;2338
  19118-Fuembellida ;13
  19119-Fuencemillan ;99
  19120-Fuentelahiguera de Albatages ;136
  19121-Fuentelencina ;332
  19122-Fuentelsaz ;104
  19123-Fuentelviejo ;70
  19124-Fuentenovilla ;543
  19125-Gajanejos ;50
  19126-Galapagos ;2368
  19127-Galve de Sorbe ;109
  19129-Gascuena de Bornova ;39
  19130-Guadalajara ;83391
  19132-Henche ;100
  19133-Heras de Ayuso ;252
  19134-Herreria ;26
  19135-Hiendelaencina ;133
  19136-Hijes ;25
  19138-Hita ;358
  19139-Hombrados ;38
  19142-Hontoba ;314
  19143-Horche ;2544
  19145-Hortezuela de Ocen ;52
  19146-Huerce, La ;39
  19147-Huermeces del Cerro ;43
  19148-Huertahernando ;60
  19150-Hueva ;140
  19151-Humanes ;1485
  19152-Illana ;775
  19153-Iniestola ;24
  19154-Inviernas, Las ;66
  19155-Irueste ;65
  19156-Jadraque ;1504
  19157-Jirueque ;68
  19159-Ledanca ;102
  19160-Loranca de Tajuna ;1275
  19161-Lupiana ;256
  19162-Luzaga ;65
  19163-Luzon ;72
  19165-Majaelrayo ;52
  19166-Malaga del Fresno ;194
  19167-Malaguilla ;154
  19168-Mandayona ;339
  19169-Mantiel ;49
  19170-Maranchon ;247
  19171-Marchamalo ;6750
  19172-Masegoso de Tajuna ;59
  19173-Matarrubia ;46
  19174-Matillas ;149
  19175-Mazarete ;46
  19176-Mazuecos ;307
  19177-Medranda ;84
  19178-Megina ;47
  19179-Membrillera ;96
  19181-Miedes de Atienza ;67
  19182-Mierla, La ;41
  19184-Millana ;126
  19183-Milmarcos ;98
  19185-Minosa, La ;34
  19186-Mirabueno ;93
  19187-Miralrio ;64
  19188-Mochales ;52
  19189-Mohernando ;180
  19190-Molina de Aragon ;3468
  19191-Monasterio ;13
  19192-Mondejar ;2579
  19193-Montarron ;28
  19194-Moratilla de los Meleros ;111
  19195-Morenilla ;45
  19196-Muduex ;116
  19197-Navas de Jadraque, Las ;27
  19198-Negredo ;21
  19199-Ocentejo ;20
  19200-Olivar, El ;89
  19201-Olmeda de Cobeta ;73
  19202-Olmeda de Jadraque, La ;16
  19203-Ordial, El ;31
  19204-Orea ;203
  19208-Palmaces de Jadraque ;47
  19209-Pardos ;43
  19210-Paredes de Siguenza ;22
  19211-Pareja ;468
  19212-Pastrana ;978
  19213-Pedregal, El ;83
  19214-Penalen ;82
  19215-Penalver ;187
  19216-Peralejos de las Truchas ;153
  19217-Peralveche ;70
  19218-Pinilla de Jadraque ;55
  19219-Pinilla de Molina ;17
  19220-Pioz ;3544
  19221-Piqueras ;56
  19222-Pobo de Duenas, El ;134
  19223-Poveda de la Sierra ;131
  19224-Pozo de Almoguera ;109
  19225-Pozo de Guadalajara ;1249
  19226-Pradena de Atienza ;51
  19227-Prados Redondos ;74
  19228-Puebla de Belena ;46
  19229-Puebla de Valles ;74
  19230-Quer ;747
  19231-Rebollosa de Jadraque ;14
  19232-Recuenco, El ;74
  19233-Renera ;111
  19234-Retiendas ;53
  19235-Riba de Saelices ;111
  19237-Rillo de Gallo ;56
  19238-Riofrio del Llano ;46
  19239-Robledillo de Mohernando ;109
  19240-Robledo de Corpes ;55
  19241-Romanillos de Atienza ;54
  19242-Romanones ;117
  19243-Rueda de la Sierra ;50
  19244-Sacecorbo ;93
  19245-Sacedon ;1605
  19246-Saelices de la Sal ;54
  19247-Salmeron ;177
  19248-San Andres del Congosto ;91
  19249-San Andres del Rey ;34
  19250-Santiuste ;19
  19251-Sauca ;58
  19252-Sayaton ;89
  19254-Selas ;63
  19901-Semillas ;41
  19255-Setiles ;84
  19256-Sienes ;55
  19257-Siguenza ;4648
  19258-Solanillos del Extremo ;104
  19259-Somolinos ;33
  19260-Sotillo, El ;48
  19261-Sotodosos ;41
  19262-Tamajon ;148
  19263-Taragudo ;51
  19264-Taravilla ;41
  19265-Tartanedo ;150
  19266-Tendilla ;339
  19267-Terzaga ;20
  19268-Tierzo ;38
  19269-Toba, La ;105
  19271-Tordellego ;56
  19270-Tordelrabano ;21
  19272-Tordesilos ;108
  19274-Torija ;1453
  19279-Torre del Burgo ;228
  19277-Torrecuadrada de Molina ;23
  19278-Torrecuadradilla ;31
  19280-Torrejon del Rey ;5064
  19281-Torremocha de Jadraque ;27
  19282-Torremocha del Campo ;200
  19283-Torremocha del Pinar ;40
  19284-Torremochuela ;11
  19285-Torrubia ;25
  19286-Tortola de Henares ;990
  19287-Tortuera ;207
  19288-Tortuero ;20
  19289-Traid ;29
  19290-Trijueque ;1256
  19291-Trillo ;1436
  19293-Uceda ;2602
  19294-Ujados ;28
  19296-Utande ;35
  19297-Valdarachas ;36
  19298-Valdearenas ;94
  19299-Valdeavellano ;102
  19300-Valdeaveruelo ;1048
  19301-Valdeconcha ;41
  19302-Valdegrudas ;66
  19303-Valdelcubo ;58
  19304-Valdenuno Fernandez ;270
  19305-Valdepenas de la Sierra ;192
  19306-Valderrebollo ;31
  19307-Valdesotos ;25
  19308-Valfermoso de Tajuna ;65
  19309-Valhermoso ;44
  19310-Valtablado del Rio ;12
  19311-Valverde de los Arroyos ;90
  19314-Viana de Jadraque ;54
  19317-Villanueva de Alcoron ;193
  19318-Villanueva de Argecilla ;31
  19319-Villanueva de la Torre ;6443
  19321-Villares de Jadraque ;54
  19322-Villaseca de Henares ;33
  19323-Villaseca de Uceda ;48
  19324-Villel de Mesa ;207
  19325-Vinuelas ;151
  19326-Yebes ;2741
  19327-Yebra ;539
  19329-Yelamos de Abajo ;64
  19330-Yelamos de Arriba ;94
  19331-Yunquera de Henares ;3755
  19332-Yunta, La ;100
  19333-Zaorejas ;139
  19334-Zarzuela de Jadraque ;35
  19335-Zorita de los Canes ;72
  20001-Abaltzisketa ;329
  20002-Aduna ;470
  20016-Aia ;2051
  20003-Aizarnazabal ;775
  20004-Albiztur ;320
  20005-Alegia ;1741
  20006-Alkiza ;362
  20906-Altzaga ;176
  20007-Altzo ;405
  20008-Amezketa ;942
  20009-Andoain ;14668
  20010-Anoeta ;1959
  20011-Antzuola ;2193
  20012-Arama ;210
  20013-Aretxabaleta ;6974
  20055-Arrasate/Mondragon ;22055
  20014-Asteasu ;1525
  20903-Astigarraga ;5688
  20015-Ataun ;1674
  20017-Azkoitia ;11566
  20018-Azpeitia ;14675
  20904-Baliarrain ;147
  20019-Beasain ;13980
  20020-Beizama ;165
  20021-Belauntza ;248
  20022-Berastegi ;1061
  20074-Bergara ;14780
  20023-Berrobi ;583
  20024-Bidania-Goiatz ;526
  20029-Deba ;5463
  20069-Donostia/San Sebastian ;186095
  20030-Eibar ;27414
  20031-Elduain ;244
  20033-Elgeta ;1116
  20032-Elgoibar ;11589
  20067-Errenteria ;39276
  20066-Errezil ;593
  20034-Eskoriatza ;4085
  20035-Ezkio-Itsaso ;619
  20038-Gabiria ;491
  20037-Gaintza ;122
  20907-Gaztelu ;164
  20039-Getaria ;2783
  20040-Hernani ;19600
  20041-Hernialde ;331
  20036-Hondarribia ;16945
  20042-Ibarra ;4278
  20043-Idiazabal ;2308
  20044-Ikaztegieta ;486
  20045-Irun ;61481
  20046-Irura ;1690
  20047-Itsasondo ;675
  20048-Larraul ;249
  20902-Lasarte-Oria ;18093
  20049-Lazkao ;5456
  20050-Leaburu ;368
  20051-Legazpi ;8521
  20052-Legorreta ;1441
  20068-Leintz-Gatzaga ;241
  20053-Lezo ;5990
  20054-Lizartza ;624
  20901-Mendaro ;2026
  20057-Mutiloa ;266
  20056-Mutriku ;5313
  20063-Oiartzun ;10148
  20058-Olaberria ;932
  20059-Onati ;11276
  20076-Ordizia ;9846
  20905-Orendain ;193
  20060-Orexa ;126
  20061-Orio ;5805
  20062-Ormaiztegi ;1304
  20064-Pasaia ;16012
  20070-Segura ;1476
  20065-Soraluze-Placencia de las Armas ;3947
  20071-Tolosa ;19113
  20072-Urnieta ;6239
  20077-Urretxu ;6908
  20073-Usurbil ;6183
  20075-Villabona ;5862
  20078-Zaldibia ;1577
  20079-Zarautz ;22988
  20025-Zegama ;1517
  20026-Zerain ;255
  20027-Zestoa ;3714
  20028-Zizurkil ;3010
  20081-Zumaia ;9798
  20080-Zumarraga ;9921
  21001-Alajar ;813
  21002-Aljaraque ;20357
  21003-Almendro, El ;829
  21004-Almonaster la Real ;1861
  21005-Almonte ;23254
  21006-Alosno ;4038
  21007-Aracena ;7972
  21008-Aroche ;3183
  21009-Arroyomolinos de Leon ;1018
  21010-Ayamonte ;20357
  21011-Beas ;4304
  21012-Berrocal ;345
  21013-Bollullos Par del Condado ;14324
  21014-Bonares ;6090
  21015-Cabezas Rubias ;744
  21016-Cala ;1252
  21017-Calanas ;4238
  21018-Campillo, El ;2122
  21019-Campofrio ;643
  21020-Canaveral de Leon ;409
  21021-Cartaya ;19164
  21022-Castano del Robledo ;211
  21023-Cerro de Andevalo, El ;2495
  21030-Chucena ;2122
  21024-Corteconcepcion ;552
  21025-Cortegana ;4931
  21026-Cortelazor ;283
  21027-Cumbres de Enmedio ;54
  21028-Cumbres de San Bartolome ;421
  21029-Cumbres Mayores ;1848
  21031-Encinasola ;1326
  21032-Escacena del Campo ;2095
  21033-Fuenteheridos ;641
  21034-Galaroza ;1486
  21035-Gibraleon ;12508
  21036-Granada de Rio-Tinto, La ;202
  21037-Granado, El ;540
  21038-Higuera de la Sierra ;1327
  21039-Hinojales ;273
  21040-Hinojos ;3862
  21041-Huelva ;146318
  21042-Isla Cristina ;21193
  21043-Jabugo ;2267
  21044-Lepe ;27675
  21045-Linares de la Sierra ;272
  21046-Lucena del Puerto ;3046
  21047-Manzanilla ;2108
  21048-Marines, Los ;273
  21049-Minas de Riotinto ;4063
  21050-Moguer ;21383
  21051-Nava, La ;289
  21052-Nerva ;5514
  21053-Niebla ;3999
  21054-Palma del Condado, La ;10662
  21055-Palos de la Frontera ;10365
  21056-Paterna del Campo ;3554
  21057-Paymogo ;1238
  21058-Puebla de Guzman ;3143
  21059-Puerto Moral ;288
  21060-Punta Umbria ;14996
  21061-Rociana del Condado ;7643
  21062-Rosal de la Frontera ;1750
  21063-San Bartolome de la Torre ;3608
  21064-San Juan del Puerto ;8832
  21066-San Silvestre de Guzman ;634
  21065-Sanlucar de Guadiana ;443
  21067-Santa Ana la Real ;523
  21068-Santa Barbara de Casa ;1113
  21069-Santa Olalla del Cala ;2010
  21070-Trigueros ;7746
  21071-Valdelarco ;225
  21072-Valverde del Camino ;12766
  21073-Villablanca ;2880
  21074-Villalba del Alcor ;3320
  21075-Villanueva de las Cruces ;379
  21076-Villanueva de los Castillejos ;2747
  21077-Villarrasa ;2162
  21078-Zalamea la Real ;3210
  21079-Zufre ;886
  22001-Abiego ;253
  22002-Abizanda ;142
  22003-Adahuesca ;173
  22004-Aguero ;145
  22907-Ainsa-Sobrarbe ;2220
  22006-Aisa ;358
  22007-Albalate de Cinca ;1151
  22008-Albalatillo ;205
  22009-Albelda ;750
  22011-Albero Alto ;124
  22012-Albero Bajo ;138
  22013-Alberuela de Tubo ;314
  22014-Alcala de Gurrea ;273
  22015-Alcala del Obispo ;342
  22016-Alcampell ;697
  22017-Alcolea de Cinca ;1125
  22018-Alcubierre ;399
  22019-Alerre ;209
  22020-Alfantega ;128
  22021-Almudevar ;2501
  22022-Almunia de San Juan ;679
  22023-Almuniente ;522
  22024-Alquezar ;297
  22025-Altorricon ;1469
  22027-Angues ;391
  22028-Anso ;426
  22029-Antillon ;159
  22032-Aragues del Puerto ;119
  22035-Aren ;328
  22036-Argavieso ;105
  22037-Arguis ;126
  22039-Ayerbe ;1116
  22040-Azanuy-Alins ;173
  22041-Azara ;189
  22042-Azlor ;141
  22043-Baells ;106
  22044-Bailo ;288
  22045-Baldellou ;102
  22046-Ballobar ;838
  22047-Banastas ;305
  22048-Barbastro ;17020
  22049-Barbues ;87
  22050-Barbunales ;99
  22051-Barcabo ;117
  22052-Belver de Cinca ;1312
  22053-Benabarre ;1127
  22054-Benasque ;2090
  22246-Beranuy ;92
  22055-Berbegal ;378
  22057-Bielsa ;488
  22058-Bierge ;244
  22059-Biescas ;1487
  22060-Binaced ;1507
  22061-Binefar ;9439
  22062-Bisaurri ;176
  22063-Biscarrues ;202
  22064-Blecua y Torres ;200
  22066-Boltana ;981
  22067-Bonansa ;81
  22068-Borau ;95
  22069-Broto ;532
  22072-Caldearenas ;210
  22074-Campo ;437
  22075-Camporrells ;138
  22076-Canal de Berdun ;367
  22077-Candasnos ;330
  22078-Canfranc ;560
  22079-Capdesaso ;172
  22080-Capella ;361
  22081-Casbas de Huesca ;291
  22083-Castejon de Monegros ;568
  22084-Castejon de Sos ;740
  22082-Castejon del Puente ;340
  22085-Castelflorite ;120
  22086-Castiello de Jaca ;251
  22087-Castigaleu ;94
  22088-Castillazuelo ;181
  22089-Castillonroy ;343
  22094-Chalamera ;111
  22095-Chia ;90
  22096-Chimillas ;358
  22090-Colungo ;126
  22099-Esplus ;619
  22102-Estada ;210
  22103-Estadilla ;819
  22105-Estopinan del Castillo ;147
  22106-Fago ;25
  22107-Fanlo ;112
  22109-Fiscal ;361
  22110-Fonz ;944
  22111-Foradada del Toscar ;187
  22112-Fraga ;14921
  22113-Fueva, La ;622
  22114-Gistain ;138
  22115-Grado, El ;433
  22116-Granen ;1859
  22117-Graus ;3371
  22119-Gurrea de Gallego ;1545
  22122-Hoz de Jaca ;68
  22908-Hoz y Costean ;230
  22124-Huerto ;238
  22125-Huesca ;52239
  22126-Ibieca ;110
  22127-Igries ;692
  22128-Ilche ;208
  22129-Isabena ;276
  22130-Jaca ;13088
  22131-Jasa ;104
  22133-Labuerda ;167
  22135-Laluenga ;213
  22136-Lalueza ;997
  22137-Lanaja ;1268
  22139-Laperdiguera ;96
  22141-Lascellas-Ponzano ;138
  22142-Lascuarre ;137
  22143-Laspaules ;281
  22144-Laspuna ;290
  22149-Loarre ;335
  22150-Loporzano ;532
  22151-Loscorrales ;106
  22905-Lupinen-Ortilla ;364
  22155-Monesma y Cajigar ;87
  22156-Monflorite-Lascasas ;313
  22157-Montanuy ;221
  22158-Monzon ;17260
  22160-Naval ;259
  22162-Novales ;183
  22163-Nueno ;552
  22164-Olvena ;45
  22165-Ontinena ;569
  22167-Osso de Cinca ;746
  22168-Palo ;24
  22170-Panticosa ;762
  22172-Penalba ;695
  22173-Penas de Riglos, Las ;264
  22174-Peralta de Alcofea ;602
  22175-Peralta de Calasanz ;233
  22176-Peraltilla ;201
  22177-Perarrua ;111
  22178-Pertusa ;124
  22181-Piraces ;107
  22182-Plan ;303
  22184-Polenino ;217
  22186-Pozan de Vero ;221
  22187-Puebla de Castro, La ;383
  22188-Puente de Montanana ;107
  22902-Puente la Reina de Jaca ;261
  22189-Puertolas ;207
  22190-Pueyo de Araguas, El ;149
  22193-Pueyo de Santa Cruz ;328
  22195-Quicena ;286
  22197-Robres ;586
  22199-Sabinanigo ;9598
  22200-Sahun ;308
  22201-Salas Altas ;313
  22202-Salas Bajas ;168
  22203-Salillas ;101
  22204-Sallent de Gallego ;1441
  22205-San Esteban de Litera ;498
  22207-San Juan de Plan ;148
  22903-San Miguel del Cinca ;857
  22206-Sangarren ;235
  22208-Santa Cilia ;207
  22209-Santa Cruz de la Seros ;186
  22906-Santa Maria de Dulcis ;221
  22212-Santaliestra y San Quilez ;104
  22213-Sarinena ;4223
  22214-Secastilla ;144
  22215-Seira ;147
  22217-Sena ;515
  22218-Senes de Alcubierre ;49
  22220-Sesa ;190
  22221-Sesue ;119
  22222-Sietamo ;672
  22223-Sopeira ;99
  22904-Sotonera, La ;990
  22225-Tamarite de Litera ;3538
  22226-Tardienta ;985
  22227-Tella-Sin ;249
  22228-Tierz ;742
  22229-Tolva ;137
  22230-Torla-Ordesa ;306
  22232-Torralba de Aragon ;114
  22233-Torre la Ribera ;104
  22234-Torrente de Cinca ;1187
  22235-Torres de Alcanadre ;107
  22236-Torres de Barbues ;283
  22239-Tramaced ;110
  22242-Valfarta ;72
  22243-Valle de Bardaji ;37
  22901-Valle de Hecho ;880
  22244-Valle de Lierp ;54
  22245-Velilla de Cinca ;442
  22909-Vencillon ;411
  22247-Viacamp y Litera ;42
  22248-Vicien ;126
  22249-Villanova ;157
  22250-Villanua ;435
  22251-Villanueva de Sigena ;442
  22252-Yebra de Basa ;142
  22253-Yesero ;58
  22254-Zaidin ;1852
  23001-Albanchez de Magina ;1186
  23002-Alcala la Real ;22036
  23003-Alcaudete ;10779
  23004-Aldeaquemada ;531
  23005-Andujar ;38246
  23006-Arjona ;5692
  23007-Arjonilla ;3729
  23008-Arquillos ;1872
  23905-Arroyo del Ojanco ;2373
  23009-Baeza ;16163
  23010-Bailen ;18243
  23011-Banos de la Encina ;2672
  23012-Beas de Segura ;5439
  23902-Bedmar y Garciez ;2871
  23014-Begijar ;3133
  23015-Belmez de la Moraleda ;1693
  23016-Benatae ;487
  23017-Cabra del Santo Cristo ;1937
  23018-Cambil ;2857
  23019-Campillo de Arenas ;1941
  23020-Canena ;1959
  23021-Carboneros ;641
  23901-Carcheles ;1425
  23024-Carolina, La ;15673
  23025-Castellar ;3440
  23026-Castillo de Locubin ;4293
  23027-Cazalilla ;872
  23028-Cazorla ;7692
  23029-Chiclana de Segura ;1023
  23030-Chilluevar ;1509
  23031-Escanuela ;953
  23032-Espeluy ;699
  23033-Frailes ;1651
  23034-Fuensanta de Martos ;3160
  23035-Fuerte del Rey ;1409
  23037-Genave ;618
  23038-Guardia de Jaen, La ;4832
  23039-Guarroman ;2876
  23041-Higuera de Calatrava ;649
  23042-Hinojares ;355
  23043-Hornos ;657
  23044-Huelma ;6089
  23045-Huesa ;2584
  23046-Ibros ;2973
  23047-Iruela, La ;1999
  23048-Iznatoraf ;1016
  23049-Jabalquinto ;2201
  23050-Jaen ;115395
  23051-Jamilena ;3404
  23052-Jimena ;1344
  23053-Jodar ;12022
  23040-Lahiguera ;1783
  23054-Larva ;487
  23055-Linares ;59737
  23056-Lopera ;3779
  23057-Lupion ;910
  23058-Mancha Real ;11212
  23059-Marmolejo ;7089
  23060-Martos ;24398
  23061-Mengibar ;9935
  23062-Montizon ;1815
  23063-Navas de San Juan ;4712
  23064-Noalejo ;2000
  23065-Orcera ;1919
  23066-Peal de Becerro ;5410
  23067-Pegalajar ;3032
  23069-Porcuna ;6567
  23070-Pozo Alcon ;4892
